date,deaths_<=39,deaths_40-49,deaths_50-59,deaths_60-69,deaths_70-79,deaths_80-89,deaths_>=90,vaccinated_pct_<=39,vaccinated_pct_40-49,vaccinated_pct_50-59,vaccinated_pct_60-69,vaccinated_pct_70-79,vaccinated_pct_80-89,vaccinated_pct_>=90,deaths_7d,vaccinated_pct
2021-05-02,3.57,7.14,15.86,19.86,20.43,19.86,6.57,18.57,22.55,25.20,29.18,30.51,31.84,33.16,93.29,26.53
2021-05-03,3.57,6.71,14.29,21.14,20.00,20.14,6.71,18.70,22.71,25.38,29.39,30.73,32.06,33.40,92.57,26.72
2021-05-04,3.71,5.86,14.43,19.86,22.00,20.43,6.71,18.83,22.86,25.55,29.59,30.93,32.28,33.62,93.00,26.90
2021-05-05,3.86,6.14,14.57,19.29,21.00,20.57,6.57,18.96,23.02,25.73,29.79,31.14,32.50,33.85,92.00,27.08
2021-05-06,4.00,6.57,14.57,19.57,21.00,20.57,7.57,19.09,23.18,25.91,30.00,31.36,32.72,34.09,93.86,27.27
2021-05-07,3.86,6.86,14.71,18.86,20.14,21.57,8.14,19.22,23.34,26.09,30.21,31.58,32.95,34.33,94.14,27.46
2021-05-08,3.71,6.86,14.86,19.71,19.71,21.14,8.29,19.35,23.49,26.26,30.40,31.79,33.17,34.55,94.29,27.64
2021-05-09,3.86,6.57,14.57,19.86,18.57,21.71,8.86,19.48,23.66,26.44,30.61,32.00,33.40,34.79,94.00,27.83
2021-05-10,3.29,6.29,14.86,17.71,19.00,19.86,8.29,19.61,23.82,26.62,30.82,32.22,33.62,35.02,89.29,28.02
2021-05-11,3.29,7.29,16.14,18.29,18.71,20.14,8.00,19.74,23.97,26.79,31.02,32.43,33.84,35.25,91.86,28.20
2021-05-12,3.14,7.14,15.14,18.57,20.14,18.29,8.00,19.87,24.13,26.97,31.23,32.65,34.07,35.49,90.43,28.39
2021-05-13,3.29,7.00,13.86,18.29,19.71,18.00,7.57,20.01,24.29,27.15,31.44,32.87,34.30,35.72,87.71,28.58
2021-05-14,3.57,6.71,14.14,18.14,22.00,16.43,7.00,20.14,24.45,27.33,31.65,33.09,34.52,35.96,88.00,28.77
2021-05-15,3.57,6.57,13.86,17.14,22.71,16.43,6.71,20.27,24.62,27.51,31.86,33.30,34.75,36.20,87.00,28.96
2021-05-16,3.71,6.57,14.43,17.14,23.29,16.00,6.43,20.40,24.78,27.69,32.06,33.52,34.98,36.44,87.57,29.15
2021-05-17,4.14,7.43,15.29,18.57,24.43,15.86,7.00,20.54,24.95,27.88,32.29,33.75,35.22,36.69,92.71,29.35
2021-05-18,4.14,7.29,14.14,19.00,23.71,15.71,7.86,20.68,25.11,28.06,32.49,33.97,35.45,36.92,91.86,29.54
2021-05-19,4.14,7.00,14.14,18.86,23.43,18.00,7.57,20.81,25.27,28.24,32.70,34.19,35.68,37.16,93.14,29.73
2021-05-20,4.57,6.86,15.86,19.86,23.86,18.86,8.14,20.95,25.44,28.43,32.92,34.42,35.92,37.41,98.00,29.93
2021-05-21,3.71,6.71,13.86,18.00,20.14,18.00,7.29,21.08,25.60,28.61,33.13,34.64,36.14,37.65,87.71,30.12
2021-05-22,3.71,6.71,13.14,19.29,20.14,18.14,7.43,21.22,25.76,28.79,33.34,34.86,36.37,37.89,88.57,30.31
2021-05-23,3.43,6.86,12.86,19.71,20.57,18.57,7.57,21.36,25.93,28.98,33.56,35.09,36.61,38.14,89.57,30.51
2021-05-24,3.00,6.43,11.71,19.29,21.86,20.57,8.57,21.50,26.10,29.17,33.78,35.32,36.85,38.39,91.43,30.71
2021-05-25,3.29,5.57,11.29,18.57,22.14,21.14,9.14,21.63,26.26,29.35,33.99,35.53,37.08,38.62,91.14,30.90
2021-05-26,3.29,6.29,11.86,19.00,23.43,21.14,9.43,21.77,26.44,29.55,34.21,35.77,37.32,38.88,94.43,31.10
2021-05-27,2.29,6.57,12.29,17.86,23.86,21.29,8.71,21.91,26.61,29.73,34.43,35.99,37.56,39.12,92.86,31.30
2021-05-28,3.14,7.43,14.71,20.29,27.29,23.57,11.00,22.04,26.77,29.92,34.64,36.21,37.79,39.36,107.43,31.49
2021-05-29,3.29,8.00,15.57,19.57,26.14,24.29,11.57,22.18,26.94,30.11,34.86,36.44,38.03,39.61,108.43,31.69
2021-05-30,3.00,8.14,15.71,19.57,26.29,24.29,11.71,22.32,27.11,30.30,35.08,36.67,38.27,39.86,108.71,31.89
2021-05-31,4.00,8.57,17.29,20.29,26.43,25.29,10.86,22.46,27.28,30.49,35.30,36.90,38.51,40.11,112.71,32.09
2021-06-01,3.57,8.57,16.57,19.86,26.86,24.29,10.00,22.60,27.45,30.68,35.52,37.13,38.75,40.36,109.71,32.29
2021-06-02,3.57,8.29,17.14,20.14,25.71,24.57,10.43,22.74,27.62,30.87,35.74,37.36,38.99,40.61,109.86,32.49
2021-06-03,4.71,7.86,15.00,20.43,25.29,26.00,10.57,22.88,27.79,31.06,35.96,37.59,39.23,40.86,109.86,32.69
2021-06-04,4.14,7.86,14.43,20.29,25.43,26.57,9.57,23.02,27.96,31.25,36.18,37.82,39.47,41.11,108.29,32.89
2021-06-05,3.86,7.71,14.00,19.71,26.86,27.00,9.43,23.17,28.14,31.45,36.41,38.06,39.72,41.38,108.57,33.10
2021-06-06,4.57,7.43,13.86,20.29,26.00,26.43,9.43,23.31,28.30,31.63,36.63,38.29,39.96,41.62,108.00,33.30
2021-06-07,4.29,6.86,11.86,20.00,27.43,25.29,10.14,23.45,28.47,31.82,36.85,38.52,40.20,41.88,105.86,33.50
2021-06-08,4.00,7.14,12.43,20.86,28.29,27.71,10.43,23.59,28.65,32.02,37.07,38.76,40.44,42.12,110.86,33.70
2021-06-09,4.43,7.57,11.71,20.14,28.71,26.14,10.29,23.74,28.82,32.21,37.30,39.00,40.69,42.39,109.00,33.91
2021-06-10,4.57,8.14,12.14,20.29,29.57,24.00,11.29,23.88,28.99,32.40,37.52,39.23,40.93,42.64,110.00,34.11
2021-06-11,4.71,7.86,11.71,20.29,29.00,22.57,10.43,24.02,29.17,32.60,37.75,39.47,41.18,42.90,106.57,34.32
2021-06-12,5.43,7.43,12.00,21.43,28.86,23.14,10.43,24.16,29.34,32.79,37.97,39.70,41.42,43.15,108.71,34.52
2021-06-13,5.00,7.57,12.43,21.71,29.86,24.86,10.14,24.31,29.52,32.99,38.20,39.94,41.68,43.41,111.57,34.73
2021-06-14,5.71,7.71,14.14,21.14,28.00,27.43,10.29,24.45,29.69,33.18,38.42,40.17,41.92,43.66,114.43,34.93
2021-06-15,7.14,7.29,14.57,21.43,25.86,25.57,10.57,24.60,29.87,33.38,38.65,40.41,42.17,43.92,112.43,35.14
2021-06-16,6.86,6.57,14.29,22.57,27.29,27.71,10.86,24.74,30.04,33.57,38.87,40.64,42.41,44.18,116.14,35.34
2021-06-17,6.00,5.57,15.43,21.57,28.00,29.00,9.57,24.88,30.22,33.77,39.10,40.88,42.66,44.44,115.14,35.55
2021-06-18,6.14,5.14,16.86,22.57,28.71,30.00,10.71,25.03,30.40,33.97,39.34,41.12,42.91,44.70,120.14,35.76
2021-06-19,5.86,5.14,16.71,22.00,28.29,29.00,10.86,25.17,30.57,34.16,39.56,41.35,43.15,44.95,117.86,35.96
2021-06-20,5.57,5.14,16.29,21.86,28.43,28.71,11.71,25.32,30.74,34.36,39.79,41.60,43.40,45.21,117.71,36.17
2021-06-21,4.00,3.71,14.00,18.00,23.43,21.71,9.00,25.47,30.92,34.56,40.02,41.84,43.66,45.48,93.86,36.38
2021-06-22,3.57,4.86,14.14,19.71,29.29,24.14,11.86,25.61,31.10,34.76,40.25,42.08,43.91,45.74,107.57,36.59
2021-06-23,3.43,4.86,14.86,19.57,30.57,23.43,13.43,25.76,31.28,34.96,40.48,42.32,44.16,46.00,110.14,36.80
2021-06-24,3.86,5.71,14.43,20.14,31.29,22.71,14.00,25.91,31.46,35.16,40.71,42.56,44.41,46.26,112.14,37.01
2021-06-25,4.00,5.71,13.57,21.71,32.14,24.43,14.00,26.05,31.63,35.35,40.93,42.79,44.65,46.51,115.57,37.21
2021-06-26,3.71,6.00,13.29,21.43,32.14,23.86,13.71,26.19,31.81,35.55,41.16,43.03,44.90,46.78,114.14,37.42
2021-06-27,3.86,6.29,13.71,21.00,32.71,23.86,12.71,26.34,31.99,35.75,41.39,43.27,45.16,47.04,114.14,37.63
2021-06-28,3.86,6.43,12.14,22.29,32.43,23.14,12.71,26.49,32.16,35.95,41.62,43.52,45.41,47.30,113.00,37.84
2021-06-29,4.29,5.86,12.86,23.14,31.86,23.86,12.00,26.63,32.34,36.15,41.85,43.76,45.66,47.56,113.86,38.05
2021-06-30,5.00,5.43,13.43,22.71,31.29,26.71,11.14,26.78,32.52,36.35,42.09,44.00,45.91,47.82,115.71,38.26
2021-07-01,4.57,5.29,13.29,23.00,31.43,26.86,10.57,26.93,32.70,36.55,42.32,44.24,46.16,48.09,115.00,38.47
2021-07-02,4.00,6.00,13.14,21.57,30.86,27.14,10.86,27.08,32.89,36.76,42.56,44.49,46.43,48.36,113.57,38.69
2021-07-03,4.43,5.57,13.71,22.57,30.14,26.86,10.86,27.23,33.06,36.95,42.79,44.73,46.68,48.62,114.14,38.90
2021-07-04,4.29,5.29,12.86,22.14,29.71,26.29,11.29,27.38,33.24,37.15,43.02,44.98,46.93,48.89,111.86,39.11
2021-07-05,5.29,6.86,16.00,25.14,34.57,30.43,14.00,27.52,33.42,37.35,43.25,45.22,47.18,49.15,132.29,39.32
2021-07-06,4.57,6.14,14.29,21.43,31.00,28.57,12.14,27.67,33.60,37.55,43.48,45.46,47.44,49.41,118.14,39.53
2021-07-07,4.43,6.29,13.29,21.71,31.14,25.57,11.00,27.82,33.78,37.75,43.71,45.70,47.69,49.68,113.43,39.74
2021-07-08,4.57,6.00,13.29,22.14,30.14,23.71,10.71,27.96,33.96,37.95,43.95,45.94,47.94,49.94,110.57,39.95
2021-07-09,4.86,5.29,13.14,21.71,28.86,20.86,9.71,28.11,34.14,38.15,44.18,46.18,48.19,50.20,104.43,40.16
2021-07-10,4.43,5.43,12.71,21.00,29.57,20.86,10.00,28.27,34.32,38.36,44.42,46.44,48.46,50.48,104.00,40.38
2021-07-11,4.71,5.14,12.86,21.29,28.71,20.43,9.86,28.41,34.50,38.56,44.65,46.68,48.71,50.74,103.00,40.59
2021-07-12,4.14,4.00,12.00,21.71,27.86,20.57,8.71,28.56,34.68,38.76,44.88,46.92,48.96,51.00,99.00,40.80
2021-07-13,3.71,4.29,12.14,21.57,26.71,19.00,8.71,28.71,34.86,38.96,45.11,47.16,49.21,51.26,96.14,41.01
2021-07-14,3.14,4.14,11.14,20.00,25.57,18.29,8.57,28.86,35.05,39.17,45.35,47.41,49.48,51.54,90.86,41.23
2021-07-15,2.71,3.29,10.29,19.43,25.00,20.57,9.71,29.01,35.22,39.37,45.58,47.66,49.73,51.80,91.00,41.44
2021-07-16,2.29,2.57,8.57,15.71,23.00,18.86,8.86,29.15,35.40,39.57,45.82,47.90,49.98,52.06,79.86,41.65
2021-07-17,2.57,2.57,8.29,14.43,22.71,19.71,8.71,29.30,35.58,39.77,46.05,48.14,50.23,52.33,79.00,41.86
2021-07-18,2.29,2.71,8.57,16.14,22.29,19.71,8.57,29.46,35.77,39.98,46.29,48.39,50.50,52.60,80.29,42.08
2021-07-19,3.14,3.29,8.86,16.29,21.29,21.57,9.14,29.60,35.95,40.18,46.52,48.63,50.75,52.86,83.57,42.29
2021-07-20,3.14,2.86,8.57,16.29,20.29,21.43,8.29,29.75,36.12,40.38,46.75,48.87,51.00,53.12,80.86,42.50
2021-07-21,3.29,3.00,9.00,16.00,18.86,21.00,8.14,29.90,36.30,40.57,46.98,49.12,51.25,53.39,79.29,42.71
2021-07-22,3.14,2.86,8.57,15.00,17.43,18.86,7.29,30.04,36.48,40.77,47.21,49.36,51.50,53.65,73.14,42.92
2021-07-23,3.57,3.57,9.57,17.00,19.43,21.14,8.57,30.20,36.67,40.98,47.45,49.61,51.77,53.92,82.86,43.14
2021-07-24,3.14,3.71,10.43,18.00,18.86,20.86,8.14,30.34,36.85,41.18,47.69,49.85,52.02,54.19,83.14,43.35
2021-07-25,3.29,3.71,10.57,15.71,18.86,20.57,8.00,30.49,37.03,41.38,47.92,50.09,52.27,54.45,80.71,43.56
2021-07-26,2.29,2.86,11.43,14.00,17.86,17.00,6.43,30.64,37.20,41.58,48.15,50.34,52.52,54.71,71.86,43.77
2021-07-27,2.29,3.43,11.14,13.29,17.57,15.86,6.57,30.79,37.39,41.79,48.39,50.59,52.79,54.99,70.14,43.99
2021-07-28,2.00,3.00,11.29,14.43,17.71,15.14,6.43,30.94,37.57,41.99,48.62,50.83,53.04,55.25,70.00,44.20
2021-07-29,2.29,3.29,10.29,13.86,19.43,16.29,6.29,31.09,37.75,42.19,48.85,51.07,53.29,55.51,71.71,44.41
2021-07-30,2.71,2.57,10.43,13.57,19.00,16.00,6.71,31.23,37.93,42.39,49.08,51.31,53.54,55.77,71.00,44.62
2021-07-31,2.71,2.29,9.57,12.71,19.86,15.86,6.86,31.39,38.11,42.60,49.32,51.57,53.81,56.05,69.86,44.84
2021-08-01,2.71,2.14,9.43,12.71,20.14,16.43,7.14,31.53,38.29,42.80,49.55,51.81,54.06,56.31,70.71,45.05
2021-08-02,3.00,3.14,8.14,12.43,21.29,16.86,8.14,31.68,38.47,43.00,49.79,52.05,54.31,56.57,73.00,45.26
2021-08-03,3.29,3.29,7.86,11.86,21.86,17.86,7.43,31.83,38.65,43.20,50.02,52.29,54.56,56.84,73.43,45.47
2021-08-04,3.29,3.43,7.00,10.57,21.14,18.00,8.43,31.98,38.83,43.40,50.25,52.53,54.82,57.10,71.86,45.68
2021-08-05,3.14,3.29,7.71,10.57,19.00,17.00,9.00,32.12,39.01,43.60,50.48,52.77,55.07,57.36,69.71,45.89
2021-08-06,2.57,3.71,7.71,11.71,18.14,18.29,8.00,32.27,39.19,43.80,50.71,53.02,55.32,57.62,70.14,46.10
2021-08-07,2.57,3.71,8.29,12.14,17.71,18.43,8.29,32.42,39.36,43.99,50.94,53.26,55.57,57.89,71.14,46.31
2021-08-08,2.71,3.71,7.86,12.43,17.29,17.57,7.86,32.57,39.55,44.20,51.18,53.51,55.84,58.16,69.43,46.53
2021-08-09,2.71,2.57,6.86,11.71,15.57,16.00,7.00,32.72,39.73,44.40,51.41,53.75,56.09,58.43,62.43,46.74
2021-08-10,2.14,2.14,6.14,11.57,14.43,13.86,7.86,32.87,39.91,44.60,51.65,53.99,56.34,58.69,58.14,46.95
2021-08-11,2.14,1.71,5.57,11.29,13.00,13.57,7.00,33.01,40.09,44.80,51.88,54.23,56.59,58.95,54.29,47.16
2021-08-12,1.86,1.86,5.43,11.00,12.86,13.29,5.71,33.16,40.26,45.00,52.11,54.48,56.84,59.21,52.00,47.37
2021-08-13,1.57,1.43,4.71,9.29,11.86,10.57,5.29,33.31,40.44,45.20,52.34,54.72,57.10,59.47,44.71,47.58
2021-08-14,1.71,1.57,4.00,9.14,11.57,9.71,5.14,33.45,40.62,45.40,52.57,54.96,57.35,59.74,42.86,47.79
2021-08-15,1.43,1.71,4.00,8.57,12.00,9.57,5.43,33.59,40.79,45.59,52.79,55.19,57.59,59.99,42.71,47.99
2021-08-16,0.71,1.71,3.00,8.14,12.29,9.29,5.00,33.74,40.97,45.79,53.02,55.43,57.84,60.25,40.14,48.20
2021-08-17,0.86,1.57,3.00,8.00,12.57,9.43,4.43,33.89,41.15,45.99,53.25,55.67,58.09,60.51,39.86,48.41
2021-08-18,0.86,1.71,3.29,7.14,12.86,9.00,4.29,34.03,41.33,46.19,53.48,55.91,58.34,60.77,39.14,48.62
2021-08-19,1.00,1.29,3.43,7.43,12.43,8.14,4.86,34.18,41.51,46.39,53.71,56.15,58.60,61.04,38.57,48.83
2021-08-20,0.86,1.43,3.00,7.29,12.71,8.00,5.00,34.33,41.68,46.59,53.94,56.40,58.85,61.30,38.29,49.04
2021-08-21,0.71,1.57,3.14,7.14,12.57,7.71,4.71,34.47,41.85,46.78,54.16,56.63,59.09,61.55,37.57,49.24
2021-08-22,0.71,1.43,2.86,7.29,12.14,8.29,4.71,34.62,42.03,46.98,54.40,56.87,59.34,61.81,37.43,49.45
2021-08-23,0.86,1.57,2.86,6.43,11.71,8.14,4.71,34.76,42.21,47.18,54.63,57.11,59.59,62.07,36.29,49.66
2021-08-24,0.86,1.43,2.71,5.86,10.86,8.00,4.71,34.90,42.38,47.37,54.85,57.34,59.83,62.33,34.43,49.86
2021-08-25,0.71,1.57,2.71,6.00,10.57,7.86,4.29,35.05,42.56,47.57,55.08,57.58,60.08,62.59,33.71,50.07
2021-08-26,1.00,1.86,2.43,5.43,10.57,8.00,4.29,35.19,42.73,47.76,55.30,57.81,60.32,62.84,33.57,50.27
2021-08-27,1.00,1.71,3.00,5.86,9.86,8.00,4.14,35.34,42.91,47.96,55.53,58.05,60.58,63.10,33.57,50.48
2021-08-28,1.00,1.43,2.86,6.14,9.71,8.14,4.43,35.48,43.08,48.15,55.75,58.28,60.82,63.35,33.71,50.68
2021-08-29,1.00,1.57,2.86,6.00,9.29,7.14,4.57,35.62,43.26,48.35,55.98,58.52,61.07,63.61,32.43,50.89
2021-08-30,0.86,1.86,3.14,5.57,7.86,7.14,4.57,35.76,43.43,48.54,56.20,58.75,61.31,63.86,31.00,51.09
2021-08-31,0.57,1.86,3.29,6.71,8.57,8.00,4.43,35.91,43.60,48.73,56.43,58.99,61.56,64.12,33.43,51.30
2021-09-01,0.57,1.71,3.57,6.43,8.14,7.71,4.14,36.05,43.77,48.92,56.65,59.22,61.80,64.38,32.29,51.50
2021-09-02,0.43,1.43,2.86,6.29,7.71,7.14,3.43,36.19,43.95,49.12,56.87,59.45,62.04,64.62,29.29,51.70
2021-09-03,0.43,1.29,2.14,5.29,7.57,6.29,3.43,36.33,44.11,49.30,57.09,59.68,62.28,64.88,26.43,51.90
2021-09-04,0.43,1.43,2.29,4.71,7.29,6.29,3.00,36.48,44.29,49.50,57.32,59.93,62.53,65.14,25.43,52.11
2021-09-05,0.71,1.29,2.29,4.71,7.43,6.29,2.57,36.62,44.46,49.69,57.54,60.16,62.77,65.39,25.29,52.31
2021-09-06,0.71,0.86,1.86,5.00,7.14,6.00,1.86,36.76,44.63,49.88,57.76,60.39,63.01,65.64,23.43,52.51
2021-09-07,0.86,1.00,1.57,4.00,5.57,4.86,1.71,36.90,44.80,50.07,57.98,60.62,63.25,65.89,19.57,52.71
2021-09-08,0.86,0.86,1.29,3.71,5.00,5.43,2.00,37.04,44.97,50.26,58.20,60.85,63.49,66.14,19.14,52.91
2021-09-09,0.57,1.00,1.29,3.71,5.14,6.14,2.43,37.18,45.14,50.45,58.42,61.08,63.73,66.39,20.29,53.11
2021-09-10,0.71,1.14,1.29,3.71,5.29,6.43,2.14,37.32,45.31,50.64,58.64,61.31,63.97,66.64,20.71,53.31
2021-09-11,0.71,1.00,1.14,3.71,5.00,6.00,2.14,37.46,45.48,50.83,58.86,61.54,64.21,66.89,19.71,53.51
2021-09-12,0.43,1.00,1.29,3.57,5.14,6.29,2.14,37.59,45.65,51.02,59.07,61.75,64.44,67.12,19.86,53.70
2021-09-13,0.43,0.71,1.86,2.43,5.43,6.00,2.29,37.73,45.81,51.20,59.29,61.98,64.68,67.38,19.14,53.90
2021-09-14,0.43,0.43,1.71,2.71,6.14,6.43,2.14,37.87,45.98,51.39,59.51,62.21,64.92,67.62,20.00,54.10
2021-09-15,0.43,0.57,1.71,3.14,6.71,5.29,1.86,38.00,46.15,51.58,59.72,62.43,65.15,67.86,19.71,54.29
2021-09-16,0.57,0.57,2.00,3.29,6.29,4.00,1.43,38.14,46.32,51.77,59.94,62.66,65.39,68.11,18.14,54.49
2021-09-17,0.43,0.57,1.86,3.00,5.86,3.29,1.29,38.28,46.49,51.96,60.16,62.89,65.63,68.36,16.29,54.69
2021-09-18,0.57,0.57,1.86,3.43,6.00,3.43,1.43,38.42,46.65,52.14,60.37,63.11,65.86,68.60,17.29,54.88
2021-09-19,0.57,0.57,1.86,3.57,5.71,3.14,1.43,38.55,46.81,52.32,60.58,63.33,66.08,68.84,16.86,55.07
2021-09-20,0.57,0.43,1.14,4.43,5.14,3.86,1.14,38.69,46.98,52.51,60.80,63.56,66.32,69.09,16.71,55.27
2021-09-21,0.43,0.43,1.57,3.43,5.43,3.00,0.71,38.82,47.14,52.69,61.01,63.78,66.55,69.33,15.00,55.46
2021-09-22,0.29,0.43,1.29,3.29,4.71,2.71,0.57,38.95,47.30,52.87,61.22,64.00,66.78,69.56,13.29,55.65
2021-09-23,0.14,0.29,0.86,2.71,4.57,2.57,0.43,39.09,47.47,53.06,61.44,64.23,67.02,69.81,11.57,55.85
2021-09-24,0.14,0.14,0.86,2.71,4.14,2.57,0.57,39.23,47.63,53.24,61.64,64.45,67.25,70.05,11.14,56.04
2021-09-25,0.00,0.14,0.86,2.29,4.29,2.43,0.71,39.36,47.80,53.42,61.85,64.66,67.48,70.29,10.71,56.23
2021-09-26,0.00,0.14,0.71,2.14,4.14,2.86,0.86,39.49,47.96,53.60,62.06,64.88,67.70,70.53,10.86,56.42
2021-09-27,0.00,0.14,0.71,1.71,3.43,1.43,0.86,39.63,48.12,53.78,62.27,65.10,67.93,70.76,8.29,56.61
2021-09-28,0.00,0.29,0.29,2.00,2.43,1.71,0.86,39.76,48.28,53.96,62.48,65.32,68.16,71.00,7.57,56.80
2021-09-29,0.00,0.29,0.29,1.57,2.57,1.86,0.86,39.89,48.43,54.13,62.68,65.53,68.38,71.22,7.43,56.98
2021-09-30,0.00,0.29,0.86,1.86,1.86,1.71,1.14,40.02,48.59,54.31,62.89,65.75,68.60,71.46,7.71,57.17
2021-10-01,0.00,0.29,0.86,2.14,1.86,1.71,1.00,40.15,48.76,54.49,63.10,65.96,68.83,71.70,7.86,57.36
2021-10-02,0.00,0.43,0.86,2.29,1.71,2.14,0.71,40.28,48.91,54.66,63.29,66.17,69.05,71.92,8.14,57.54
2021-10-03,0.00,0.43,1.00,2.43,2.00,1.71,0.57,40.41,49.07,54.84,63.50,66.39,69.28,72.16,8.14,57.73
2021-10-04,0.00,0.71,1.29,2.14,2.29,2.00,0.86,40.54,49.23,55.02,63.71,66.61,69.50,72.40,9.29,57.92
2021-10-05,0.14,0.57,1.43,2.14,2.29,2.00,0.86,40.67,49.38,55.20,63.91,66.81,69.72,72.62,9.43,58.10
2021-10-06,0.14,0.57,1.57,2.14,2.71,2.00,0.86,40.80,49.54,55.37,64.11,67.02,69.94,72.85,10.00,58.28
2021-10-07,0.29,0.71,1.14,1.86,2.86,2.57,0.57,40.93,49.70,55.55,64.32,67.24,70.16,73.09,10.00,58.47
2021-10-08,0.29,0.86,1.14,1.71,3.00,2.71,0.43,41.05,49.85,55.72,64.52,67.45,70.38,73.31,10.14,58.65
2021-10-09,0.29,0.71,1.14,1.71,3.00,2.43,0.43,41.18,50.01,55.89,64.71,67.65,70.60,73.54,9.71,58.83
2021-10-10,0.29,0.86,1.00,1.57,2.71,2.43,0.57,41.31,50.16,56.06,64.91,67.86,70.81,73.76,9.43,59.01
2021-10-11,0.29,0.57,0.71,1.14,2.14,1.86,0.43,41.43,50.31,56.23,65.11,68.07,71.03,73.99,7.14,59.19
2021-10-12,0.29,0.57,0.86,1.00,2.00,2.14,0.57,41.56,50.46,56.40,65.31,68.28,71.24,74.21,7.43,59.37
2021-10-13,0.29,0.43,0.57,0.86,1.29,2.00,0.71,41.68,50.62,56.57,65.50,68.48,71.46,74.44,6.14,59.55
2021-10-14,0.43,0.29,0.57,1.00,1.57,1.71,0.86,41.81,50.77,56.74,65.70,68.69,71.68,74.66,6.43,59.73
2021-10-15,0.43,0.14,0.71,1.14,1.71,2.00,0.86,41.93,50.91,56.90,65.89,68.88,71.88,74.88,7.00,59.90
2021-10-16,0.43,0.14,0.71,1.00,1.57,2.29,0.86,42.06,51.07,57.08,66.09,69.09,72.10,75.10,7.00,60.08
2021-10-17,0.43,0.29,0.71,1.29,1.43,2.29,0.71,42.18,51.22,57.25,66.29,69.30,72.31,75.33,7.14,60.26
2021-10-18,0.57,0.43,0.71,1.43,1.57,2.71,0.71,42.30,51.37,57.41,66.47,69.49,72.52,75.54,8.14,60.43
2021-10-19,0.43,0.43,0.86,1.57,1.43,2.43,1.00,42.43,51.52,57.58,66.67,69.70,72.73,75.76,8.14,60.61
2021-10-20,0.43,0.43,1.00,2.00,1.57,2.71,1.14,42.55,51.66,57.74,66.86,69.90,72.94,75.97,9.29,60.78
2021-10-21,0.14,0.43,1.00,1.57,1.14,2.86,1.43,42.66,51.81,57.90,67.05,70.09,73.14,76.19,8.57,60.95
2021-10-22,0.14,0.43,1.00,1.29,1.43,3.29,1.71,42.78,51.95,58.06,67.23,70.29,73.34,76.40,9.29,61.12
2021-10-23,0.14,0.43,1.00,1.43,1.86,3.14,1.71,42.90,52.10,58.23,67.42,70.48,73.55,76.61,9.71,61.29
2021-10-24,0.29,0.14,1.14,1.14,1.86,3.57,1.71,43.03,52.25,58.40,67.62,70.69,73.76,76.84,9.86,61.47
2021-10-25,0.43,0.00,1.43,1.57,2.57,3.71,1.57,43.15,52.39,58.56,67.80,70.89,73.97,77.05,11.29,61.64
2021-10-26,0.43,0.00,1.43,1.29,2.86,3.71,1.43,43.26,52.53,58.71,67.98,71.07,74.16,77.25,11.14,61.80
2021-10-27,0.57,0.00,1.86,1.14,2.86,3.86,1.29,43.38,52.67,58.87,68.17,71.27,74.36,77.46,11.57,61.97
2021-10-28,0.57,0.00,1.71,1.57,3.00,3.86,1.86,43.50,52.82,59.03,68.35,71.46,74.57,77.67,12.57,62.14
2021-10-29,0.57,0.00,1.57,1.86,3.71,3.57,1.86,43.62,52.96,59.19,68.54,71.66,74.77,77.89,13.14,62.31
2021-10-30,0.57,0.00,1.57,2.00,3.43,3.43,2.00,43.73,53.10,59.35,68.72,71.84,74.96,78.09,13.00,62.47
2021-10-31,0.43,0.00,1.57,2.00,3.43,3.57,2.29,43.85,53.24,59.51,68.90,72.04,75.17,78.30,13.29,62.64
2021-11-01,0.14,0.00,1.29,1.57,2.71,2.86,2.14,43.96,53.38,59.66,69.08,72.22,75.36,78.50,10.71,62.80
2021-11-02,0.29,0.29,1.14,2.14,2.71,3.29,2.29,44.08,53.52,59.82,69.27,72.42,75.56,78.71,12.14,62.97
2021-11-03,0.29,0.29,0.71,2.57,3.43,4.29,2.43,44.19,53.66,59.97,69.44,72.60,75.76,78.91,14.00,63.13
2021-11-04,0.43,0.43,1.14,2.57,4.00,4.57,1.86,44.30,53.80,60.13,69.62,72.78,75.95,79.11,15.00,63.29
2021-11-05,0.43,0.43,1.29,2.57,3.57,4.43,1.86,44.41,53.93,60.28,69.80,72.97,76.14,79.31,14.57,63.45
2021-11-06,0.43,0.43,1.43,2.29,3.57,4.57,1.71,44.53,54.07,60.43,69.97,73.15,76.33,79.51,14.43,63.61
2021-11-07,0.43,0.43,1.29,2.86,3.86,4.43,1.71,44.64,54.20,60.58,70.15,73.34,76.52,79.71,15.00,63.77
2021-11-08,0.43,0.57,1.29,3.14,4.29,6.00,1.86,44.75,54.34,60.73,70.32,73.52,76.72,79.91,17.57,63.93
2021-11-09,0.29,0.29,1.00,2.71,4.57,6.29,2.29,44.86,54.48,60.89,70.50,73.70,76.91,80.11,17.43,64.09
2021-11-10,0.14,0.29,1.00,2.57,4.29,5.14,2.29,44.97,54.61,61.04,70.68,73.89,77.10,80.31,15.71,64.25
2021-11-11,0.29,0.29,0.57,2.71,4.43,6.00,1.86,45.08,54.74,61.18,70.84,74.06,77.28,80.50,16.14,64.40
